ITEM;DESTINATARIO_DOACAO;DATA_ENTREGA;CIDADE_DESTINATARIO;PRODUTO;QUANTIDADE;UNIDADE_MEDIDA;VALOR_UNITARIO;VALOR_TOTAL
1679;FUNDAÇÃOCRISTIANOVARELLA;2020-07-03;MURIAE;AVENTAL;2700;UN;10,9;29430
1680;FUNDAÇÃOCRISTIANOVARELLA;2020-07-03;MURIAE;MASCARA DE PROTECAO FACE SHIELD;50;UN;3,6;180
1681;FUNDACAODESAUDEDILSONDEQUADROSGODI;2020-07-03;MONTES CLAROS;AVENTAL;2700;UN;10,9;29430
1682;FUNDACAODESAUDEDILSONDEQUADROSGODI;2020-07-03;MONTES CLAROS;MASCARA DE PROTECAO FACE SHIELD;50;UN;3,6;180
1683;FUNDAÇÃOHOSPSÃOVICENTEDEPAULA;2020-07-03;NOVA SERRANA;AVENTAL;2700;UN;10,9;29430
1684;FUNDAÇÃOHOSPSÃOVICENTEDEPAULA;2020-07-03;NOVA SERRANA;MASCARA DE PROTECAO FACE SHIELD;50;UN;3,6;180
1685;FUNDAÇÃOHOSPITALARDEMONTESCLAROS;2020-07-03;MONTES CLAROS;AVENTAL;2700;UN;10,9;29430
1686;FUNDAÇÃOHOSPITALARDEMONTESCLAROS;2020-07-03;MONTES CLAROS;MASCARA DE PROTECAO FACE SHIELD;50;UN;3,6;180
1687;FUNDAÇÃOHOSPITALARMUNICIPIOVARGINHA;2020-07-03;VARGINHA;AVENTAL;2700;UN;10,9;29430
1688;FUNDAÇÃOHOSPITALARMUNICIPIOVARGINHA;2020-07-03;VARGINHA;MASCARA DE PROTECAO FACE SHIELD;50;UN;3,6;180
1689;FUNDAÇÃOHOSPITALARNOSSASENHORADELOU;2020-07-03;NOVA LIMA;AVENTAL;2700;UN;10,9;29430
1690;FUNDAÇÃOHOSPITALARNOSSASENHORADELOU;2020-07-03;NOVA LIMA;MASCARA DE PROTECAO FACE SHIELD;50;UN;3,6;180
1691;FUNDAÇÃOMINASNOVAS;2020-07-03;MINAS NOVAS;AVENTAL;2700;UN;10,9;29430
1692;FUNDAÇÃOMINASNOVAS;2020-07-03;MINAS NOVAS;MASCARA DE PROTECAO FACE SHIELD;50;UN;3,6;180
1693;HOSPITALEMATERNIDADESÃOJOSÉ;2020-07-03;CONSELHEIRO LAFAIETE;AVENTAL;2700;UN;10,9;29430
1694;HOSPITALEMATERNIDADESÃOJOSÉ;2020-07-03;CONSELHEIRO LAFAIETE;MASCARA DE PROTECAO FACE SHIELD;50;UN;3,6;180
1695;HOSPITALEMATERNIDADETHEREZINHADEJES;2020-07-03;JUIZ DE FORA;AVENTAL;2700;UN;10,9;29430
1696;HOSPITALEMATERNIDADETHEREZINHADEJES;2020-07-03;JUIZ DE FORA;MASCARA DE PROTECAO FACE SHIELD;50;UN;3,6;180
1697;HOSPITALEMATERNIDADEVITALBRAZIL;2020-07-03;TIMOTEO;AVENTAL;2700;UN;10,9;29430
1698;HOSPITALEMATERNIDADEVITALBRAZIL;2020-07-03;TIMOTEO;MASCARA DE PROTECAO FACE SHIELD;50;UN;3,6;180
1699;HOSPITALIRMÃDENISE;2020-07-03;CARATINGA;AVENTAL;2700;UN;10,9;29430
1700;HOSPITALIRMÃDENISE;2020-07-03;CARATINGA;MASCARA DE PROTECAO FACE SHIELD;50;UN;3,6;180
1701;HOSPITALMETROPOLITANODR.CELIODECAST;2020-07-03;BELO HORIZONTE;AVENTAL;2700;UN;10,9;29430
1702;HOSPITALMETROPOLITANODR.CELIODECAST;2020-07-03;BELO HORIZONTE;MASCARA DE PROTECAO FACE SHIELD;50;UN;3,6;180
1703;HOSPITALMONSENHORHORTA;2020-07-03;MARIANA;AVENTAL;2700;UN;10,9;29430
1704;HOSPITALMONSENHORHORTA;2020-07-03;MARIANA;MASCARA DE PROTECAO FACE SHIELD;50;UN;3,6;180
1705;HOSPITALMUNICIPALDEFRANCISCOSA;2020-07-03;FRANCISCO SA;AVENTAL;2700;UN;10,9;29430
1706;HOSPITALMUNICIPALDEFRANCISCOSA;2020-07-03;FRANCISCO SA;MASCARA DE PROTECAO FACE SHIELD;50;UN;3,6;180
1707;HOSPITALMUNICIPALDEJANUÁRIA;2020-07-03;JANUARIA;AVENTAL;2700;UN;10,9;29430
1708;HOSPITALMUNICIPALDEJANUÁRIA;2020-07-03;JANUARIA;MASCARA DE PROTECAO FACE SHIELD;50;UN;3,6;180
1709;HOSPITALMUNICIPALDR.CARLOSMARX;2020-07-03;MALACACHETA;AVENTAL;2700;UN;10,9;29430
1710;HOSPITALMUNICIPALDR.CARLOSMARX;2020-07-03;MALACACHETA;MASCARA DE PROTECAO FACE SHIELD;50;UN;3,6;180
1711;HOSPITALNOSSASENHORAAUXILIADORA;2020-07-03;CARATINGA;AVENTAL;2700;UN;10,9;29430
1712;HOSPITALNOSSASENHORAAUXILIADORA;2020-07-03;CARATINGA;MASCARA DE PROTECAO FACE SHIELD;50;UN;3,6;180
1713;HOSPITALNOSSASENHORADASGRAÇAS;2020-07-03;SETE LAGOAS;AVENTAL;2700;UN;10,9;29430
1714;HOSPITALNOSSASENHORADASGRAÇAS;2020-07-03;SETE LAGOAS;MASCARA DE PROTECAO FACE SHIELD;50;UN;3,6;180
1715;HOSPITALNOSSASENHORADOROSÁRIO;2020-07-03;RESENDE COSTA;AVENTAL;2700;UN;10,9;29430
1716;HOSPITALPRONTOCORDEMURIAE;2020-07-03;MURIAE;AVENTAL;2700;UN;10,9;29430
1717;HOSPITALPRONTOCORDEMURIAE;2020-07-03;MURIAE;MASCARA DE PROTECAO FACE SHIELD;50;UN;3,6;180
1718;HOSPITALREGIONALSÃOSEBASTIÃO;2020-07-03;SANTO ANTONIO DO AMPARO;AVENTAL;2700;UN;10,9;29430
1719;HOSPITALREGIONALSÃOSEBASTIÃO;2020-07-03;SANTO ANTONIO DO AMPARO;MASCARA DE PROTECAO FACE SHIELD;50;UN;3,6;180
1720;HOSPITALSÃOJOSÉESÃOCAMILO;2020-07-03;AIMORES;AVENTAL;2700;UN;10,9;29430
1721;HOSPITALSÃOJOSÉESÃOCAMILO;2020-07-03;AIMORES;MASCARA DE PROTECAO FACE SHIELD;50;UN;3,6;180
1722;HOSPITALSÃOPAULO/CASADECARIDADEDE;2020-07-03;MURIAÉ;AVENTAL;2700;UN;10,9;29430
1723;HOSPITALSÃOPAULO/CASADECARIDADEDE;2020-07-03;MURIAÉ;MASCARA DE PROTECAO FACE SHIELD;50;UN;3,6;180
1724;HOSPITALSÃOVICENTEDEPAULA;2020-07-03;RIO POMBA;AVENTAL;2700;UN;10,9;29430
1725;HOSPITALSÃOVICENTEDEPAULA;2020-07-03;RIO POMBA;MASCARA DE PROTECAO FACE SHIELD;50;UN;3,6;180
1726;HOSPITALSÃOVICENTEDEPAULA;2020-07-03;ITABIRITO;AVENTAL;2700;UN;10,9;29430
1727;HOSPITALSÃOVICENTEDEPAULA;2020-07-03;ITABIRITO;MASCARA DE PROTECAO FACE SHIELD;50;UN;3,6;180
1728;HOSPITALSOFIAFELDMAN;2020-07-03;BELO HORIZONTE;AVENTAL;2700;UN;10,9;29430
1729;HOSPITALSOFIAFELDMAN;2020-07-03;BELO HORIZONTE;MASCARA DE PROTECAO FACE SHIELD;50;UN;3,6;180
1730;IRMANDADEDASANTACASADAMISERICORDIA;2020-07-03;OURO PRETO;AVENTAL;2700;UN;10,9;29430
1731;IRMANDADEDASANTACASADAMISERICORDIA;2020-07-03;OURO PRETO;MASCARA DE PROTECAO FACE SHIELD;50;UN;3,6;180
1732;IRMANDADEDOHOSPITALNOSSASRADORES;2020-07-03;PONTE NOVA;AVENTAL;2700;UN;10,9;29430
1733;IRMANDADEDOHOSPITALNOSSASRADORES;2020-07-03;PONTE NOVA;MASCARA DE PROTECAO FACE SHIELD;50;UN;3,6;180
1734;PREFEITURADEIBIRITE;2020-07-03;IBIRITE;AVENTAL;2700;UN;10,9;29430
1735;PREFEITURADEIBIRITE;2020-07-03;IBIRITE;MASCARA DE PROTECAO FACE SHIELD;50;UN;3,6;180
1736;PREFEITURADEIBIRITE;2020-07-03;IBIRITE;AVENTAL;5300;UN;10,9;57770
1737;PREFEITURADEIBIRITE;2020-07-03;IBIRITE;MASCARA DE PROTECAO FACE SHIELD;150;UN;3,6;540
1738;PREFEITURADEPASSOS;2020-07-03;PASSOS;AVENTAL;2700;UN;10,9;29430
1739;PREFEITURADEPASSOS;2020-07-03;PASSOS;MASCARA DE PROTECAO FACE SHIELD;50;UN;3,6;180
1740;PREFEITURADERIBEIRAODASNEVES;2020-07-03;RIBEIRAO DAS NEVES;AVENTAL;2700;UN;10,9;29430
1741;PREFEITURADERIBEIRAODASNEVES;2020-07-03;RIBEIRAO DAS NEVES;MASCARA DE PROTECAO FACE SHIELD;50;UN;3,6;180
1742;PREFEITURADERIOPARANAIBA;2020-07-03;RIO PARANAIBA;AVENTAL;2700;UN;10,9;29430
1743;PREFEITURADERIOPARANAIBA;2020-07-03;RIO PARANAIBA;MASCARA DE PROTECAO FACE SHIELD;50;UN;3,6;180
1744;PREFEITURADESAOGOTARDO;2020-07-03;SAO GOTARDO;AVENTAL;2700;UN;10,9;29430
1745;PREFEITURADESAOGOTARDO;2020-07-03;SAO GOTARDO;MASCARA DE PROTECAO FACE SHIELD;50;UN;3,6;180
1746;SANTACASADECARIDADEDEFORMIGA;2020-07-03;FORMIGA;AVENTAL;2700;UN;10,9;29430
1747;SANTACASADECARIDADEDEFORMIGA;2020-07-03;FORMIGA;MASCARA DE PROTECAO FACE SHIELD;50;UN;3,6;180
1748;SANTACASADEMISERICORDIADEPASSOS;2020-07-03;PASSOS;AVENTAL;2700;UN;10,9;29430
1749;SANTACASADEMISERICORDIADEPASSOS;2020-07-03;PASSOS;MASCARA DE PROTECAO FACE SHIELD;50;UN;3,6;180
1750;SANTACASADEMISERICÓRDIASÃOFRANCISCO;2020-07-03;TRES PONTAS;AVENTAL;2700;UN;10,9;29430
1751;SANTACASADEMISERICÓRDIASÃOFRANCISCO;2020-07-03;TRES PONTAS;MASCARA DE PROTECAO FACE SHIELD;50;UN;3,6;180
1752;UPADR.JUVENALPAIVA;2020-07-03;SETE LAGOAS;AVENTAL;2700;UN;10,9;29430
1753;UPADR.JUVENALPAIVA;2020-07-03;SETE LAGOAS;MASCARA DE PROTECAO FACE SHIELD;50;UN;3,6;180
1754;UPADR.JUVENALPAIVA;2020-07-03;SETE LAGOAS;AVENTAL;2600;UN;10,9;28340
1755;UPADR.JUVENALPAIVA;2020-07-03;SETE LAGOAS;MASCARA DE PROTECAO FACE SHIELD;100;UN;3,6;360
1756;ASS.FEMININAPREVENÇÃOECOMBATECANCER;2020-07-06;JUIZ DE FORA;AVENTAL;2700;UN;10,9;29430
1757;ASS.FEMININAPREVENÇÃOECOMBATECANCER;2020-07-06;JUIZ DE FORA;MASCARA DE PROTECAO FACE SHIELD;50;UN;3,6;180
1758;CASADECARIDADEOUROFINO;2020-07-06;OURO FINO;AVENTAL;2700;UN;10,9;29430
1759;CASADECARIDADEOUROFINO;2020-07-06;OURO FINO;MASCARA DE PROTECAO FACE SHIELD;50;UN;3,6;180
1760;CEDEC-CORDENADORIAESTADUALDEDEFESA;2020-07-06;BELO HORIZONTE;AVENTAL;50;UN;10,9;545
1761;CEDEC-CORDENADORIAESTADUALDEDEFESA;2020-07-06;BELO HORIZONTE;MASCARA DE PROTECAO - FACE SHIELD;1;UN;20;20
1762;FHEMIG-FUNDAÇÃOHOSPITALARDEMINASGE;2020-07-06;CONTAGEM;AVENTAL;185700;UN;10,9;2024130
1763;FHEMIG-FUNDAÇÃOHOSPITALARDEMINASGE;2020-07-06;CONTAGEM;AVENTAL;352100;UN;10,9;3837890
1764;FUNDAÇÃOMUNICIPALSAUDESÃOJOÃOEVANG;2020-07-06;SAO JOAO EVANGELISTA;AVENTAL;2700;UN;10,9;29430
1765;FUNDAÇÃOMUNICIPALSAUDESÃOJOÃOEVANG;2020-07-06;SAO JOAO EVANGELISTA;MASCARA DE PROTECAO FACE SHIELD;50;UN;3,6;180
1766;FUNDAÇÃOSÃOVICENTEDEPAULO;2020-07-06;PARAOPEBA;AVENTAL;2700;UN;10,9;29430
1767;FUNDAÇÃOSÃOVICENTEDEPAULO;2020-07-06;PARAOPEBA;MASCARA DE PROTECAO FACE SHIELD;50;UN;3,6;180
1768;FUNDAÇÃOVESPASIANENSEDESAÚDE;2020-07-06;VESPASIANO;AVENTAL;2700;UN;10,9;29430
1769;FUNDAÇÃOVESPASIANENSEDESAÚDE;2020-07-06;VESPASIANO;MASCARA DE PROTECAO FACE SHIELD;50;UN;3,6;180
1770;HOSPITALDECATAGUASES;2020-07-06;CATAGUASES;AVENTAL;2700;UN;10,9;29430
1771;HOSPITALDECATAGUASES;2020-07-06;CATAGUASES;MASCARA DE PROTECAO FACE SHIELD;50;UN;3,6;180
1772;HOSPITALMUNICIPALSANTOANTONIO;2020-07-06;PRESIDENTE BERNARDES;AVENTAL;2700;UN;10,9;29430
1773;HOSPITALMUNICIPALSANTOANTONIO;2020-07-06;PRESIDENTE BERNARDES;MASCARA DE PROTECAO FACE SHIELD;50;UN;3,6;180
1774;HOSPITALNOSSASENHORAMÃEDAIGREJA;2020-07-06;PADRE PARAISO;AVENTAL;2700;UN;10,9;29430
1775;HOSPITALNOSSASENHORAMÃEDAIGREJA;2020-07-06;PADRE PARAISO;MASCARA DE PROTECAO FACE SHIELD;50;UN;3,6;180
1776;HOSPITALPADREJULIOMARIA;2020-07-06;MANHUMIRIM;AVENTAL;2700;UN;10,9;29430
1777;HOSPITALPADREJULIOMARIA;2020-07-06;MANHUMIRIM;MASCARA DE PROTECAO FACE SHIELD;50;UN;3,6;180
1778;HOSPITALREGIONALIMACULADACONCEIÇÃO;2020-07-06;GUANHAES;AVENTAL;5400;UN;10,9;58860
1779;HOSPITALREGIONALIMACULADACONCEIÇÃO;2020-07-06;GUANHAES;MASCARA DE PROTECAO FACE SHIELD;50;UN;3,6;180
1780;HOSPITALSÃOVICENTEDEPAULO;2020-07-06;JUIZ DE FORA;AVENTAL;2700;UN;10,9;29430
1781;HOSPITALSÃOVICENTEDEPAULO;2020-07-06;JUIZ DE FORA;MASCARA DE PROTECAO FACE SHIELD;50;UN;3,6;180
1782;HOSPITALSÃOVICENTEDEPAULO;2020-07-06;SAO VICENTE DE MINAS;AVENTAL;2700;UN;10,9;29430
1783;HOSPITALSÃOVICENTEDEPAULO;2020-07-06;SAO VICENTE DE MINAS;MASCARA DE PROTECAO FACE SHIELD;50;UN;3,6;180
1784;HOSPITALSÃOVICENTEDEPAULODEMANTENA;2020-07-06;MANTENA;AVENTAL;2700;UN;10,9;29430
1785;HOSPITALSÃOVICENTEDEPAULODEMANTENA;2020-07-06;MANTENA;MASCARA DE PROTECAO FACE SHIELD;50;UN;3,6;180
1786;IRAMANDADENOSSASRA.CONCEIÇÃODEPARA;2020-07-06;PARA DE MINAS;AVENTAL;2700;UN;10,9;29430
1787;IRAMANDADENOSSASRA.CONCEIÇÃODEPARA;2020-07-06;PARA DE MINAS;MASCARA DE PROTECAO FACE SHIELD;50;UN;3,6;180
1788;IRAMANDADENOSSASRA.DOPATROCINIO;2020-07-06;PATROCINIO;AVENTAL;2700;UN;10,9;29430
1789;IRAMANDADENOSSASRA.DOPATROCINIO;2020-07-06;PATROCINIO;MASCARA DE PROTECAO FACE SHIELD;50;UN;3,6;180
1790;PREFEITURADEITURAMA;2020-07-06;ITURAMA;AVENTAL;2700;UN;10,9;29430
1791;PREFEITURADEITURAMA;2020-07-06;ITURAMA;MASCARA DE PROTECAO FACE SHIELD;50;UN;3,6;180
1792;PREFEITURADEJOAOPINHEIRO;2020-07-06;JOAO PINHEIRO;AVENTAL;2700;UN;10,9;29430
1793;PREFEITURADEJOAOPINHEIRO;2020-07-06;JOAO PINHEIRO;MASCARA DE PROTECAO FACE SHIELD;50;UN;3,6;180
1794;SANTACASABH;2020-07-06;BELO HORIZONTE;AVENTAL;2700;UN;10,9;29430
1795;SANTACASABH;2020-07-06;BELO HORIZONTE;MASCARA DE PROTECAO FACE SHIELD;50;UN;3,6;180
1796;SANTACASADEMISERICÓRDIADEPIUMHI;2020-07-06;PIUMHI;AVENTAL;2700;UN;10,9;29430
1797;SANTACASADEMISERICÓRDIADEPIUMHI;2020-07-06;PIUMHI;MASCARA DE PROTECAO FACE SHIELD;50;UN;3,6;180
1798;SANTACASADEMISERICÓRDIAMONTESANTO;2020-07-06;BELO HORIZONTE;AVENTAL;2700;UN;10,9;29430
1799;SANTACASADEMISERICÓRDIAMONTESANTO;2020-07-06;BELO HORIZONTE;MASCARA DE PROTECAO FACE SHIELD;50;UN;3,6;180
1800;HOSPITALDECAMPANHA-GAMELEIRA;2020-07-07;BELO HORIZONTE;VENTILADOR;3;UN;66940,2;200820,6
1801;POLICIAMILITARDOESTADODEMINASGERAI;2020-07-07;BELO HORIZONTE;AVENTAL;144000;UN;10,9;1569600
1802;PREFEITURADEBELOHORIZONTE;2020-07-07;BELO HORIZONTE;AVENTAL;2600;UN;10,9;28340
1803;PREFEITURADEBELOHORIZONTE;2020-07-07;BELO HORIZONTE;MASCARA DE PROTECAO FACE SHIELD;100;UN;3,6;360
1804;PREFEITURADEBELOHORIZONTE;2020-07-07;BELO HORIZONTE;AVENTAL;2600;UN;10,9;28340
1805;PREFEITURADEBELOHORIZONTE;2020-07-07;BELO HORIZONTE;MASCARA DE PROTECAO FACE SHIELD;100;UN;3,6;360
1806;PREFEITURADEBELOHORIZONTE;2020-07-07;BELO HORIZONTE;AVENTAL;2600;UN;10,9;28340
1807;PREFEITURADEBELOHORIZONTE;2020-07-07;BELO HORIZONTE;MASCARA DE PROTECAO FACE SHIELD;100;UN;3,6;360
1808;PREFEITURADEBELOHORIZONTE;2020-07-07;BELO HORIZONTE;AVENTAL;2600;UN;10,9;28340
1809;PREFEITURADEBELOHORIZONTE;2020-07-07;BELO HORIZONTE;MASCARA DE PROTECAO FACE SHIELD;100;UN;3,6;360
1810;PREFEITURADEBELOHORIZONTE;2020-07-07;BELO HORIZONTE;AVENTAL;2600;UN;10,9;28340
1811;PREFEITURADEBELOHORIZONTE;2020-07-07;BELO HORIZONTE;MASCARA DE PROTECAO FACE SHIELD;100;UN;3,6;360
1812;PREFEITURADEBELOHORIZONTE;2020-07-07;BELO HORIZONTE;AVENTAL;2600;UN;10,9;28340
1813;PREFEITURADEBELOHORIZONTE;2020-07-07;BELO HORIZONTE;MASCARA DE PROTECAO FACE SHIELD;100;UN;3,6;360
1814;PREFEITURADEPERIQUITO;2020-07-07;PERIQUITO;MASCARA RETA COR DIVERSA;1800;UN;2,4;4320
1815;PREFEITURADEVESPASIANO;2020-07-07;VESPASIANO;AVENTAL;2600;UN;10,9;28340
1816;PREFEITURADEVESPASIANO;2020-07-07;VESPASIANO;MASCARA DE PROTECAO FACE SHIELD;100;UN;3,6;360
1817;UPAVENDANOVA;2020-07-07;BELO HORIZONTE;AVENTAL;2600;UN;10,9;28340
1818;UPAVENDANOVA;2020-07-07;BELO HORIZONTE;MASCARA DE PROTECAO FACE SHIELD;100;UN;3,6;360
1819;CISSUL-VARGINHA;2020-07-08;VARGINHA;AVENTAL;10000;UN;10,9;109000
1820;CISSUL-VARGINHA;2020-07-08;VARGINHA;MASCARA DE PROTECAO FACE SHIELD;75;UN;3,6;270
1821;HOSPITALCONEGOMONTERASO-BAEPENDI;2020-07-08;BAEPENDI;AVENTAL;4500;UN;10,9;49050
1822;HOSPITALCONEGOMONTERASO-BAEPENDI;2020-07-08;BAEPENDI;LUVA DESCARTAVEL;21000;UN;0,4;8400
1823;HOSPITALCONEGOMONTERASO-BAEPENDI;2020-07-08;BAEPENDI;MASCARA DE PROTECAO FACE SHIELD;400;UN;3,6;1440
1824;HOSPITALCONEGOMONTERASO-BAEPENDI;2020-07-08;BAEPENDI;MASCARA DESCARTAVEL N95;3000;UN;13;39000
1825;HOSPITALCONEGOMONTERASO-BAEPENDI;2020-07-08;BAEPENDI;OCULOS DE PROTECAO DOAC 3,60;600;UN;3,6;2160
1826;HOSPITALCONEGOMONTERASO-BAEPENDI;2020-07-08;BAEPENDI;TOUCA DESCARTAVEL;9000;UN;0,27;2430
1827;HOSPITALREGIONALDOSULDEMINAS;2020-07-08;VARGINHA;AVENTAL;6000;UN;10,9;65400
1828;HOSPITALREGIONALDOSULDEMINAS;2020-07-08;VARGINHA;MASCARA DE PROTECAO FACE SHIELD;50;UN;3,6;180
1829;HOSPITALSÃOVICENTEDEPAULO-AIURUOCA;2020-07-08;AIURUOCA;AVENTAL;2700;UN;10,9;29430
1830;HOSPITALSÃOVICENTEDEPAULO-AIURUOCA;2020-07-08;AIURUOCA;MASCARA DE PROTECAO FACE SHIELD;50;UN;3,6;180
1831;PREFEITURADECAMPOBELO;2020-07-08;CAMPO BELO;AVENTAL;3000;UN;10,9;32700
1832;PREFEITURADECAMPOBELO;2020-07-08;CAMPO BELO;MASCARA DE PROTECAO FACE SHIELD;100;UN;3,6;360
1833;PREFEITURADECORONELFABRICIANO;2020-07-08;CORONEL FABRICIANO;AVENTAL;6000;UN;10,9;65400
1834;PREFEITURADECORONELFABRICIANO;2020-07-08;CORONEL FABRICIANO;MASCARA DE PROTECAO FACE SHIELD;50;UN;3,6;180
1835;PREFEITURADEPASSOS;2020-07-08;PASSOS;AVENTAL;3000;UN;10,9;32700
1836;PREFEITURADEPASSOS;2020-07-08;PASSOS;MASCARA DE PROTECAO FACE SHIELD;100;UN;3,6;360
1837;PREFEITURADEPOCOSDECALDAS;2020-07-08;POÇOS DE CALDAS;AVENTAL;3000;UN;10,9;32700
1838;PREFEITURADEPOCOSDECALDAS;2020-07-08;POÇOS DE CALDAS;MASCARA DE PROTECAO FACE SHIELD;100;UN;3,6;360
1839;PREFEITURADEPOCOSDECALDAS;2020-07-08;POÇOS DE CALDAS;AVENTAL;10000;UN;10,9;109000
1840;PREFEITURADESANTALUZIA;2020-07-08;SANTA LUZIA;AVENTAL;3000;UN;10,9;32700
1841;PREFEITURADESANTALUZIA;2020-07-08;SANTA LUZIA;MASCARA DE PROTECAO FACE SHIELD;100;UN;3,6;360
1842;PREFEITURADESAOJOAODELREI;2020-07-08;SAO JOAO DEL REI;AVENTAL;3000;UN;10,9;32700
1843;PREFEITURADESAOJOAODELREI;2020-07-08;SAO JOAO DEL REI;MASCARA DE PROTECAO FACE SHIELD;100;UN;3,6;360
1844;PREFEITURADESAOSEBASTIAODOPARAISO;2020-07-08;SAO SEBASTIAO DO PARAISO;AVENTAL;3000;UN;10,9;32700
1845;PREFEITURADESAOSEBASTIAODOPARAISO;2020-07-08;SAO SEBASTIAO DO PARAISO;MASCARA DE PROTECAO FACE SHIELD;100;UN;3,6;360
1846;PREFEITURADESARZEDO;2020-07-08;SARZEDO;AVENTAL;3000;UN;10,9;32700
1847;PREFEITURADESARZEDO;2020-07-08;SARZEDO;MASCARA DE PROTECAO FACE SHIELD;100;UN;3,6;360
1848;PREFEITURADEVARGINHA;2020-07-08;VARGINHA;AVENTAL;3000;UN;10,9;32700
1849;PREFEITURADEVARGINHA;2020-07-08;VARGINHA;MASCARA DE PROTECAO FACE SHIELD;100;UN;3,6;360
1850;SANTACASADEMISERICORDIADELAVRAS;2020-07-08;LAVRAS;AVENTAL;6000;UN;10,9;65400
1851;SANTACASADEMISERICORDIADELAVRAS;2020-07-08;LAVRAS;MASCARA DE PROTECAO FACE SHIELD;50;UN;3,6;180
1852;SANTACASADEPOÇOSDECALDAS;2020-07-08;POCOS DE CALDAS;AVENTAL;6000;UN;10,9;65400
1853;SANTACASADEPOÇOSDECALDAS;2020-07-08;POCOS DE CALDAS;MASCARA DE PROTECAO FACE SHIELD;50;UN;3,6;180
1854;UPA24H-LAGOADAPRATA;2020-07-08;LAGOA DA PRATA;AVENTAL;3000;UN;10,9;32700
1855;UPA24H-LAGOADAPRATA;2020-07-08;LAGOA DA PRATA;MASCARA DE PROTECAO FACE SHIELD;100;UN;3,6;360
1856;CORPODEBOMBEIROSMILITARDEMINASGERA;2020-07-09;BELO HORIZONTE;AVENTAL;110000;UN;10,9;1199000
1857;FUNDAÇÃOHEMOMINAS;2020-07-09;BELO HORIZONTE;AVENTAL;2e+05;UN;10,9;2180000
1858;HOSPITALDECAMPANHA-GAMELEIRA;2020-07-09;BELO HORIZONTE;VENTILADOR 140.000;2;UN;140000;280000
1859;POLICIAMILITARDOESTADODEMINASGERAI;2020-07-09;BELO HORIZONTE;AVENTAL;96000;UN;10,9;1046400
1860;PREFEITURADEBETIM;2020-07-09;BETIM;AVENTAL;3000;UN;10,9;32700
1861;PREFEITURADEBETIM;2020-07-09;BETIM;MASCARA DE PROTECAO FACE SHIELD;100;UN;3,6;360
1862;PREFEITURADEBETIM;2020-07-09;BETIM;AVENTAL;3000;UN;10,9;32700
1863;PREFEITURADEBETIM;2020-07-09;BETIM;MASCARA DE PROTECAO FACE SHIELD;100;UN;3,6;360
1864;PREFEITURADEBETIM;2020-07-09;BETIM;AVENTAL;3000;UN;10,9;32700
1865;PREFEITURADEBETIM;2020-07-09;BETIM;MASCARA DE PROTECAO FACE SHIELD;100;UN;3,6;360
1866;PREFEITURADEBETIM;2020-07-09;BETIM;AVENTAL;3000;UN;10,9;32700
1867;PREFEITURADEBETIM;2020-07-09;BETIM;MASCARA DE PROTECAO FACE SHIELD;100;UN;3,6;360
1868;PREFEITURADEBRUMADINHO;2020-07-09;BRUMADINHO;AVENTAL;3000;UN;10,9;32700
1869;PREFEITURADEBRUMADINHO;2020-07-09;BRUMADINHO;MASCARA DE PROTECAO FACE SHIELD;100;UN;3,6;360
1870;PREFEITURADECARATINGA;2020-07-09;CARATINGA;AVENTAL;3000;UN;10,9;32700
1871;PREFEITURADECARATINGA;2020-07-09;CARATINGA;MASCARA DE PROTECAO FACE SHIELD;100;UN;3,6;360
1872;PREFEITURADECARMODOPARANAIBA;2020-07-09;CARMO DO PARANAIBA;AVENTAL;3000;UN;10,9;32700
1873;PREFEITURADECARMODOPARANAIBA;2020-07-09;CARMO DO PARANAIBA;MASCARA DE PROTECAO FACE SHIELD;100;UN;3,6;360
1874;PREFEITURADEFORMIGA;2020-07-09;FORMIGA;AVENTAL;3000;UN;10,9;32700
1875;PREFEITURADEFORMIGA;2020-07-09;FORMIGA;MASCARA DE PROTECAO FACE SHIELD;100;UN;3,6;360
1876;PREFEITURADEITABIRITO;2020-07-09;ITABIRITO;AVENTAL;3000;UN;10,9;32700
1877;PREFEITURADEITABIRITO;2020-07-09;ITABIRITO;MASCARA DE PROTECAO FACE SHIELD;100;UN;3,6;360
1878;PREFEITURADENOVALIMA;2020-07-09;NOVA LIMA;AVENTAL;3000;UN;10,9;32700
1879;PREFEITURADENOVALIMA;2020-07-09;NOVA LIMA;MASCARA DE PROTECAO FACE SHIELD;100;UN;3,6;360
1880;PREFEITURADERIBEIRAODASNEVES;2020-07-09;RIBEIRAO DAS NEVES;AVENTAL;3000;UN;10,9;32700
1881;PREFEITURADERIBEIRAODASNEVES;2020-07-09;RIBEIRAO DAS NEVES;MASCARA DE PROTECAO FACE SHIELD;100;UN;3,6;360
1882;PREFEITURADESALINAS;2020-07-09;SALINAS;AVENTAL;3000;UN;10,9;32700
1883;PREFEITURADESALINAS;2020-07-09;SALINAS;MASCARA DE PROTECAO FACE SHIELD;100;UN;3,6;360
1884;SANTACASAMISERICORDIASÃOSPARAISO;2020-07-09;SAO SEBASTIAO DO PARAISO;AVENTAL;6000;UN;10,9;65400
1885;SANTACASAMISERICORDIASÃOSPARAISO;2020-07-09;SAO SEBASTIAO DO PARAISO;MASCARA DE PROTECAO FACE SHIELD;50;UN;3,6;180
